user_id,gender,married,has_children,home_country,tenure,age,seats_avg,checked_bags_avg,overcarrier,total_trips,cancellation_rate,unique_flight_destination,taken_flights,frequent_destinations,sessions_booking_rate,discount_booking_rate,booked_flight,booked_hotel,group
527150,F,False,False,usa,1170,34,1.0,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
527158,F,True,False,canada,1169,52,2.0,1.0,False,3,0.3333333333333333,3.0,2,1.5,0.3333333333333333,0.0,True,True,luxus
527187,M,False,True,usa,1169,33,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.3333333333333333,0.3333333333333333,True,True,luxus
527280,F,False,False,usa,1169,49,1.0,1.0,False,2,0.0,1.0,2,0.5,0.2222222222222222,0.0,True,True,low_income
527321,F,False,False,canada,1169,19,,,,1,0.0,,1,,0.125,0.0,False,True,young
527354,F,True,False,usa,1169,58,1.5,1.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.0,True,True,singles
527359,F,True,True,usa,1169,38,1.0,1.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,family_travelers
527365,F,False,True,usa,1169,19,1.0,1.0,False,1,0.0,1.0,1,1.0,0.1111111111111111,0.0,True,True,young
527393,F,False,False,canada,1169,34,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
527401,F,False,False,usa,1169,39,1.0,0.75,False,5,0.2,5.0,4,1.25,0.6666666666666667,0.25,True,True,singles
527452,M,False,False,usa,1169,45,2.0,0.0,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,low_income
527455,F,True,False,canada,1169,30,1.0,1.0,False,2,0.5,2.0,1,2.0,0.1666666666666666,1.0,True,True,low_income
527464,F,False,False,usa,1169,48,1.0,1.2,True,6,0.0,2.0,6,0.3333333333333333,0.6666666666666667,0.0,True,True,overcarriers
527467,F,True,False,usa,1169,42,1.0,0.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
527470,F,False,True,usa,1169,33,1.0,1.0,False,2,0.0,1.0,2,0.5,0.25,0.0,True,True,low_income
527490,F,False,True,usa,1169,44,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
527508,F,True,False,usa,1169,55,1.0,1.0,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
527518,F,False,False,usa,1169,31,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
527560,F,False,True,usa,1169,56,,,,2,0.0,,2,,0.25,0.5,False,True,low_income
527690,F,False,False,usa,1169,32,1.0,0.6666666666666666,False,4,0.0,2.0,4,0.5,0.5,0.0,True,True,singles
527726,F,True,True,usa,1169,50,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.5,True,False,low_income
527750,F,True,True,usa,1169,45,,,,2,0.0,,2,,0.25,0.5,False,True,low_income
527801,F,True,True,usa,1169,59,,,,0,,,0,,0.0,,False,False,no_booker
527857,M,True,True,usa,1169,43,,,,1,0.0,,1,,0.125,0.0,False,True,low_income
527928,M,True,False,usa,1169,37,1.5,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
527945,F,False,True,usa,1169,32,,,,0,,,0,,0.0,,False,False,no_booker
527984,F,False,True,usa,1169,52,1.6666666666666667,0.6666666666666666,False,4,0.0,3.0,4,0.75,0.5,0.25,True,True,singles
527995,F,True,True,usa,1169,53,1.0,1.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.6666666666666666,True,True,singles
528020,F,True,False,usa,1169,53,1.0,0.5,False,4,0.0,4.0,4,1.0,0.5,0.0,True,True,singles
528028,F,True,False,usa,1169,41,1.25,0.5,False,4,0.0,4.0,4,1.0,0.5,0.25,True,True,singles
528046,F,False,False,usa,1169,37,1.5,0.0,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,low_income
528061,M,False,False,usa,1169,43,1.6666666666666667,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,luxus
528098,F,True,True,usa,1169,53,,,,0,,,0,,0.0,,False,False,no_booker
528179,F,True,True,usa,1169,35,,,,2,0.0,,2,,0.25,0.0,False,True,family_travelers
528193,F,False,False,usa,1169,42,1.0,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
528244,F,False,False,usa,1169,33,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
528248,F,False,False,usa,1169,33,1.0,1.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,singles
528281,F,False,False,canada,1169,54,1.6666666666666667,0.3333333333333333,False,5,0.0,3.0,5,0.6,0.625,0.4,True,True,luxus
528322,F,True,False,canada,1169,52,1.0,0.25,False,4,0.0,3.0,4,0.75,0.5,0.0,True,True,luxus
528330,F,True,True,canada,1169,49,1.0,1.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
528378,M,False,False,canada,1169,44,1.0,1.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
528413,F,True,False,usa,1169,71,,,,0,,,0,,0.0,,False,False,seniors
528421,F,False,False,canada,1169,38,1.1666666666666667,0.5,False,7,0.0,5.0,7,0.7142857142857143,0.875,0.4285714285714285,True,True,luxus
528461,F,False,False,usa,1169,28,,,,0,,,0,,0.0,,False,False,no_booker
528490,M,False,False,usa,1169,44,1.25,0.25,False,4,0.0,4.0,4,1.0,0.4444444444444444,0.5,True,True,luxus
528522,F,True,True,usa,1169,52,1.0,2.0,True,2,0.0,1.0,2,0.5,0.25,0.0,True,True,overcarriers
528542,F,False,False,usa,1169,58,1.6666666666666667,1.0,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
528567,F,False,False,canada,1169,38,1.4,0.6,False,6,0.0,5.0,6,0.8333333333333334,0.75,0.0,True,True,luxus
528580,F,True,False,usa,1169,50,1.5,1.0,False,3,0.0,2.0,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,True,True,singles
528661,M,False,False,usa,1169,42,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
528688,F,False,False,usa,1169,35,,,,1,0.0,,1,,0.125,0.0,False,True,low_income
528690,F,True,True,usa,1169,39,1.6666666666666667,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.3333333333333333,0.0,True,True,family_travelers
528706,F,True,False,usa,1169,48,1.0,1.0,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,low_income
528735,F,True,True,usa,1169,51,1.5,0.0,False,2,0.0,2.0,2,1.0,0.2222222222222222,0.0,True,True,low_income
528743,F,False,False,usa,1169,53,1.0,0.5,False,3,0.3333333333333333,3.0,2,1.5,0.3333333333333333,0.0,True,True,low_income
528828,F,False,False,usa,1169,43,1.0,0.75,False,5,0.0,4.0,5,0.8,0.625,0.2,True,True,singles
528829,F,False,False,usa,1169,30,1.0,0.5,False,4,0.0,2.0,4,0.5,0.5,0.0,True,True,singles
528842,M,False,False,usa,1169,69,1.0,0.0,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,seniors
528909,F,False,False,usa,1169,19,,,,2,0.0,,2,,0.25,0.0,False,True,young
528936,F,False,True,usa,1169,25,,,,0,,,0,,0.0,,False,False,no_booker
528942,F,True,True,usa,1169,57,1.0,0.5,False,6,0.0,6.0,6,1.0,0.75,0.0,True,True,singles
528953,F,True,False,canada,1169,54,1.0,0.0,False,4,0.25,3.0,3,1.0,0.5,0.6666666666666666,True,True,luxus
528967,F,False,False,usa,1169,21,2.0,1.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,singles
528999,F,True,False,canada,1169,46,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,luxus
529019,F,True,False,usa,1169,50,1.2,1.0,False,5,0.0,4.0,5,0.8,0.625,0.2,True,True,singles
529023,F,True,True,usa,1169,39,1.0,0.5,False,2,0.0,2.0,2,1.0,0.2222222222222222,0.0,True,True,family_travelers
529082,F,False,False,usa,1169,35,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
529205,F,False,False,usa,1168,40,1.0,1.0,False,5,0.2,5.0,4,1.25,0.6666666666666667,0.25,True,True,singles
529284,F,False,False,canada,1168,27,,,,0,,,0,,0.0,,False,False,no_booker
529332,F,False,False,usa,1168,34,1.0,0.3333333333333333,False,3,0.0,2.0,3,0.6666666666666666,0.3333333333333333,0.0,True,True,low_income
529338,O,False,False,usa,1168,43,1.4,0.6,False,5,0.0,5.0,5,1.0,0.625,0.2,True,True,luxus
529406,F,False,False,usa,1168,42,1.0,0.75,False,4,0.0,4.0,4,1.0,0.4444444444444444,0.0,True,True,singles
529420,M,True,False,usa,1168,76,,,,0,,,0,,0.0,,False,False,seniors
529422,F,True,False,usa,1168,57,2.0,1.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
529424,M,True,True,usa,1168,52,1.0,0.3333333333333333,False,3,0.0,2.0,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,True,True,luxus
529428,F,False,True,usa,1168,45,1.0,1.0,False,2,0.0,1.0,2,0.5,0.25,0.5,True,True,low_income
529436,F,False,False,usa,1168,48,1.2,0.2,False,6,0.0,5.0,6,0.8333333333333334,0.75,0.1666666666666666,True,True,singles
529501,M,True,True,usa,1168,50,1.0,0.75,False,4,0.0,4.0,4,1.0,0.5,0.5,True,True,luxus
529510,F,False,True,usa,1168,45,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
529566,F,False,True,usa,1168,42,1.0,0.0,False,1,0.0,1.0,1,1.0,0.1111111111111111,1.0,True,True,low_income
529704,F,True,False,usa,1168,69,,,,2,0.5,1.0,1,1.0,0.1428571428571429,0.0,False,True,seniors
529734,F,True,False,usa,1168,41,1.25,1.0,False,5,0.0,4.0,5,0.8,0.625,0.2,True,True,singles
529737,F,True,False,usa,1168,48,,,,0,,,0,,0.0,,False,False,no_booker
529768,M,True,False,usa,1168,45,1.0,0.25,False,4,0.0,3.0,4,0.75,0.5,0.25,True,True,luxus
529857,F,True,False,usa,1168,71,,,,1,0.0,,1,,0.1111111111111111,1.0,False,True,seniors
529879,F,False,False,usa,1168,40,1.0,0.75,False,4,0.0,4.0,4,1.0,0.5,0.0,True,True,singles
529887,F,False,True,usa,1168,40,1.0,1.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
529972,F,True,True,usa,1168,57,2.0,1.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.6666666666666666,True,True,singles
530039,F,False,False,canada,1168,44,1.5,0.5,False,4,0.0,4.0,4,1.0,0.5,0.0,True,True,luxus
530118,F,False,False,usa,1168,45,1.0,1.0,False,5,0.0,4.0,5,0.8,0.625,0.2,True,True,singles
530188,F,False,False,usa,1168,39,1.5,1.25,False,4,0.0,4.0,4,1.0,0.4444444444444444,0.0,True,True,singles
530223,F,True,False,usa,1168,42,1.0,0.5,False,3,0.0,1.0,3,0.3333333333333333,0.375,0.3333333333333333,True,True,low_income
530240,F,False,True,usa,1168,48,1.5,1.0,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,low_income
530277,F,False,True,usa,1168,48,1.2,0.6,False,5,0.0,5.0,5,1.0,0.625,0.0,True,True,singles
530278,F,False,False,usa,1168,56,1.5,0.25,False,4,0.0,4.0,4,1.0,0.5,0.25,True,True,singles
530282,F,False,False,usa,1168,40,1.0,0.25,False,5,0.0,3.0,5,0.6,0.625,0.0,True,True,singles
530298,F,False,True,canada,1168,38,1.0,0.0,False,3,0.0,2.0,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,True,True,luxus
530315,M,False,False,usa,1168,58,1.0,0.5,False,2,0.0,1.0,2,0.5,0.2222222222222222,0.5,True,True,low_income
530322,M,False,True,canada,1168,47,1.0,1.5,True,2,0.0,2.0,2,1.0,0.25,0.0,True,True,overcarriers
530329,F,True,True,usa,1168,53,1.0,1.0,False,1,0.0,1.0,1,1.0,0.0999999999999999,1.0,True,False,low_income
530365,F,True,False,usa,1168,53,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,low_income
530371,F,True,True,usa,1168,33,1.0,0.0,False,3,0.0,1.0,3,0.3333333333333333,0.375,0.0,True,True,family_travelers
530374,F,True,False,usa,1168,35,1.0,0.5,False,2,0.0,2.0,2,1.0,0.2222222222222222,0.5,True,True,low_income
530379,F,True,False,usa,1168,45,1.0,0.0,False,1,0.0,1.0,1,1.0,0.0999999999999999,0.0,True,True,low_income
530385,F,True,False,canada,1168,45,1.0,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,luxus
530427,M,False,False,usa,1168,47,1.0,1.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.6666666666666666,True,True,luxus
530514,F,True,True,usa,1168,54,1.0,1.0,False,4,0.25,2.0,3,0.6666666666666666,0.4285714285714286,0.6666666666666666,True,True,singles
530543,M,False,True,usa,1168,40,1.0,0.8,False,5,0.0,4.0,5,0.8,0.625,0.4,True,True,luxus
530585,F,False,False,usa,1168,49,1.0,0.6666666666666666,False,4,0.0,3.0,4,0.75,0.5,0.0,True,True,singles
530592,F,False,False,canada,1168,26,1.5,1.0,False,4,0.0,2.0,4,0.5,0.5,0.25,True,True,luxus
530607,M,False,False,canada,1168,30,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,luxus
530633,M,True,False,usa,1168,65,,,,0,,,0,,0.0,,False,False,seniors
530666,F,False,False,usa,1168,31,1.0,1.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
530667,F,True,True,usa,1168,41,1.5,0.5,False,5,0.2,3.0,4,0.75,0.5714285714285714,0.5,True,True,singles
530672,F,False,False,usa,1168,61,,,,0,,,0,,0.0,,False,False,no_booker
530673,M,True,True,usa,1168,61,,,,0,,,0,,0.0,,False,False,no_booker
530687,F,True,True,usa,1168,52,1.5,0.5,False,4,0.0,3.0,4,0.75,0.5,0.5,True,True,singles
530719,F,False,False,usa,1168,50,1.0,0.75,False,4,0.0,4.0,4,1.0,0.4444444444444444,0.5,True,True,singles
530720,F,True,False,canada,1168,44,1.0,0.6666666666666666,False,4,0.25,4.0,3,1.3333333333333333,0.5,0.3333333333333333,True,True,luxus
530773,F,True,True,canada,1168,47,1.3333333333333333,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,luxus
530775,F,True,False,usa,1168,52,1.0,1.0,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
530801,M,False,True,canada,1168,46,1.0,1.0,False,3,0.0,1.0,3,0.3333333333333333,0.375,0.3333333333333333,True,True,luxus
530810,F,True,False,canada,1168,41,1.0,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,luxus
530833,F,True,True,usa,1168,50,1.0,1.0,False,2,0.0,1.0,2,0.5,0.2222222222222222,0.5,True,True,low_income
530869,F,False,True,usa,1168,35,,,,1,0.0,,1,,0.125,0.0,False,True,low_income
530873,M,False,True,usa,1168,22,,,,0,,,0,,0.0,,False,False,no_booker
530881,F,False,True,usa,1168,39,1.0,0.25,False,4,0.0,4.0,4,1.0,0.5,0.0,True,True,singles
530978,F,True,False,usa,1168,56,1.0,0.8,False,6,0.0,5.0,6,0.8333333333333334,0.6666666666666667,0.3333333333333333,True,True,singles
531027,F,True,True,usa,1167,47,1.3333333333333333,1.3333333333333333,False,3,0.0,3.0,3,1.0,0.3333333333333333,0.0,True,True,singles
531031,F,True,False,usa,1167,81,2.0,1.0,False,2,0.0,1.0,2,0.5,0.25,0.0,True,True,seniors
531054,F,False,False,usa,1167,42,1.25,0.25,False,4,0.0,4.0,4,1.0,0.5,0.5,True,True,singles
531073,F,False,False,usa,1167,34,1.0,0.3333333333333333,False,4,0.0,3.0,4,0.75,0.4444444444444444,0.0,True,True,singles
531144,F,True,True,usa,1167,57,2.0,1.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.6666666666666666,True,True,singles
531158,F,False,False,usa,1167,42,1.2,0.8,False,5,0.0,5.0,5,1.0,0.625,0.2,True,True,singles
531253,F,True,True,usa,1167,53,1.75,1.0,False,5,0.0,4.0,5,0.8,0.625,0.2,True,True,singles
531255,F,True,True,usa,1167,38,,,,0,,,0,,0.0,,False,False,family_travelers
531447,F,True,False,usa,1167,57,1.0,0.2,False,5,0.0,5.0,5,1.0,0.625,0.2,True,True,singles
531456,F,False,False,canada,1167,21,,,,2,0.0,,2,,0.25,0.5,False,True,low_income
531467,F,False,False,usa,1167,35,1.4,0.2,False,5,0.0,5.0,5,1.0,0.625,0.2,True,True,singles
531475,M,False,False,canada,1167,19,,,,0,,,0,,0.0,,False,False,young
531500,F,True,False,usa,1167,80,,,,1,0.0,,1,,0.125,0.0,False,True,seniors
531568,F,False,False,usa,1167,43,1.5,0.25,False,5,0.0,4.0,5,0.8,0.625,0.2,True,True,singles
531615,F,False,True,usa,1167,22,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,False,low_income
531654,F,False,False,usa,1167,49,1.0,1.0,False,3,0.3333333333333333,3.0,2,1.5,0.3333333333333333,0.0,True,True,low_income
531670,F,True,False,usa,1167,58,1.0,0.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,singles
531735,F,False,False,usa,1167,23,,,,0,,,0,,0.0,,False,False,no_booker
531739,F,False,False,usa,1167,40,1.25,0.5,False,4,0.0,4.0,4,1.0,0.5,0.5,True,True,singles
531744,F,True,False,usa,1167,55,1.0,0.5,False,5,0.0,4.0,5,0.8,0.625,0.0,True,True,singles
531745,F,False,False,canada,1167,25,,,,1,1.0,1.0,0,inf,0.0,,False,False,no_booker
531777,F,False,False,usa,1167,41,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
531795,F,False,False,usa,1167,72,1.0,1.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,seniors
531803,F,False,False,usa,1167,26,,,,0,,,0,,0.0,,False,False,no_booker
531807,F,False,False,usa,1167,39,1.0,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.3333333333333333,0.0,True,True,singles
531834,F,False,False,usa,1167,20,1.0,1.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,young
531857,F,False,False,usa,1167,23,1.0,0.5,False,2,0.0,2.0,2,1.0,0.2222222222222222,0.0,True,True,low_income
531921,F,False,False,canada,1167,47,1.0,1.0,False,2,0.0,1.0,2,0.5,0.2222222222222222,0.0,True,True,low_income
531926,F,False,False,usa,1167,30,2.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.5,True,False,low_income
531931,F,False,False,usa,1167,41,1.5,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
531959,F,False,False,usa,1167,33,1.5,0.5,False,4,0.0,2.0,4,0.5,0.5,0.0,True,True,singles
531971,F,True,True,usa,1167,60,1.0,1.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
531994,F,True,False,canada,1167,45,1.0,0.5,False,2,0.0,1.0,2,0.5,0.25,0.0,True,True,low_income
532063,F,True,False,usa,1167,55,1.1666666666666667,0.3333333333333333,False,6,0.0,6.0,6,1.0,0.6666666666666667,0.1666666666666666,True,True,singles
532101,F,False,False,usa,1167,28,,,,1,0.0,,1,,0.125,0.0,False,True,low_income
532119,F,True,False,canada,1167,54,1.5,0.1666666666666666,False,6,0.0,5.0,6,0.8333333333333334,0.75,0.0,True,True,luxus
532215,F,True,False,usa,1167,51,1.0,0.6,False,6,0.0,4.0,6,0.6666666666666666,0.6666666666666667,0.1666666666666666,True,True,singles
532258,F,False,True,canada,1167,43,2.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
532259,M,True,True,usa,1167,57,1.4,0.6,False,6,0.0,4.0,6,0.6666666666666666,0.75,0.3333333333333333,True,True,luxus
532279,F,False,False,usa,1167,19,,,,1,0.0,,1,,0.125,1.0,False,True,young
532312,F,True,False,usa,1167,47,1.0,1.0,False,3,0.0,3.0,3,1.0,0.375,0.6666666666666666,True,True,singles
532361,F,False,False,canada,1167,47,1.0,0.6666666666666666,False,4,0.0,3.0,4,0.75,0.5,0.25,True,True,luxus
532387,F,False,False,usa,1167,40,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
532390,F,True,True,usa,1167,47,1.25,0.5,False,4,0.0,4.0,4,1.0,0.5,0.0,True,True,singles
532410,F,False,False,usa,1167,29,1.0,0.0,False,4,0.25,2.0,3,0.6666666666666666,0.5,0.3333333333333333,True,True,singles
532432,F,True,False,usa,1167,71,,,,1,0.0,,1,,0.125,0.0,False,True,seniors
532433,F,False,True,usa,1167,33,1.5,0.5,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,low_income
532500,F,False,True,canada,1167,41,1.25,0.5,False,4,0.0,4.0,4,1.0,0.5,0.25,True,True,luxus
532519,F,True,False,usa,1167,51,1.5,2.0,True,3,0.0,2.0,3,0.6666666666666666,0.375,0.0,True,True,overcarriers
532622,F,True,False,usa,1167,52,1.0,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
532651,F,False,True,canada,1167,36,1.0,0.0,False,2,0.0,1.0,2,0.5,0.25,0.0,True,True,low_income
532653,F,False,False,usa,1167,50,1.25,0.0,False,4,0.0,4.0,4,1.0,0.5,0.5,True,True,singles
532656,F,False,False,usa,1167,35,1.0,1.0,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,low_income
532705,F,True,False,canada,1167,44,1.0,0.0,False,2,0.0,1.0,2,0.5,0.25,0.0,True,True,low_income
532710,M,False,False,canada,1167,27,1.0,1.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
532711,F,True,False,usa,1167,25,1.0,1.0,False,2,0.0,1.0,2,0.5,0.2222222222222222,0.0,True,True,low_income
532725,F,False,False,usa,1167,41,,,,1,1.0,1.0,0,inf,0.0,,False,False,no_booker
532730,F,False,False,usa,1167,19,1.0,1.0,False,2,0.0,1.0,2,0.5,0.25,0.5,True,True,young
532748,F,False,True,usa,1167,42,1.0,1.0,False,5,0.0,3.0,5,0.6,0.625,0.2,True,True,singles
532835,M,False,True,canada,1167,44,1.0,1.0,False,2,0.0,1.0,2,0.5,0.25,0.0,True,True,luxus
532843,F,True,False,canada,1167,42,1.0,0.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,luxus
532866,F,True,True,usa,1167,53,1.25,1.5,True,4,0.0,4.0,4,1.0,0.5,0.5,True,True,overcarriers
532905,F,False,False,usa,1167,25,,,,0,,,0,,0.0,,False,False,no_booker
533048,M,True,True,usa,1167,50,,,,1,0.0,,1,,0.125,1.0,False,True,low_income
533117,F,False,False,usa,1167,52,1.0,0.0,False,2,0.0,1.0,2,0.5,0.25,0.0,True,True,low_income
533123,M,False,True,canada,1166,43,1.0,0.5,False,2,0.0,2.0,2,1.0,0.2222222222222222,0.0,True,True,luxus
533129,F,False,False,usa,1166,40,1.0,0.25,False,5,0.0,3.0,5,0.6,0.625,0.4,True,True,singles
533187,F,True,False,usa,1166,71,,,,1,0.0,,1,,0.125,1.0,False,True,seniors
533204,F,False,False,usa,1166,24,,,,0,,,0,,0.0,,False,False,no_booker
533211,M,False,True,usa,1166,55,1.0,0.5,False,4,0.0,3.0,4,0.75,0.5,0.25,True,True,luxus
533222,F,True,True,usa,1166,56,1.0,2.0,True,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,overcarriers
533283,F,False,False,usa,1166,54,1.75,0.5,False,4,0.0,4.0,4,1.0,0.4,0.0,True,True,singles
533291,F,True,False,usa,1166,43,1.3333333333333333,1.0,False,6,0.0,5.0,6,0.8333333333333334,0.75,0.0,True,True,singles
533302,F,False,False,usa,1166,43,1.0,0.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.6666666666666666,True,True,singles
533327,F,True,True,usa,1166,61,1.0,1.0,False,4,0.0,1.0,4,0.25,0.5,0.5,True,True,singles
533357,M,False,False,usa,1166,42,1.0,0.5,False,5,0.0,4.0,5,0.8,0.625,0.2,True,True,luxus
533378,F,True,True,usa,1166,42,1.0,1.0,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
533393,F,True,True,usa,1166,61,,,,1,0.0,,1,,0.1111111111111111,0.0,False,True,low_income
533402,F,False,False,usa,1166,31,1.0,1.0,False,3,0.0,2.0,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,True,True,low_income
533404,F,True,False,canada,1166,41,1.0,0.3333333333333333,False,4,0.25,3.0,3,1.0,0.5,0.3333333333333333,True,True,luxus
533411,F,False,False,usa,1166,37,1.0,0.5,False,4,0.0,4.0,4,1.0,0.5,0.0,True,True,singles
533464,F,True,True,usa,1166,59,1.0,1.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
533490,F,False,False,usa,1166,42,1.0,0.25,False,4,0.0,3.0,4,0.75,0.5,0.5,True,True,singles
533497,F,False,False,usa,1166,38,1.0,0.6,False,5,0.0,5.0,5,1.0,0.625,0.4,True,True,singles
533518,F,True,False,usa,1166,53,1.6666666666666667,0.3333333333333333,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,singles
533527,F,True,False,usa,1166,27,1.0,2.0,True,1,0.0,1.0,1,1.0,0.125,1.0,True,True,overcarriers
533542,F,True,False,usa,1166,49,1.4,0.8,False,5,0.0,5.0,5,1.0,0.5555555555555556,0.2,True,True,singles
533550,F,True,True,usa,1166,36,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,family_travelers
533617,F,True,True,usa,1166,48,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.3333333333333333,0.0,True,True,singles
533759,F,True,True,usa,1166,47,1.0,0.5,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.0,True,True,singles
533827,F,False,False,canada,1166,51,,,,1,0.0,,1,,0.125,1.0,False,True,low_income
533846,F,True,False,usa,1166,36,1.0,1.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,singles
533859,F,True,False,canada,1166,59,1.25,0.5,False,4,0.0,4.0,4,1.0,0.5,0.25,True,True,luxus
533908,F,False,False,usa,1166,28,1.0,0.0,False,1,0.0,1.0,1,1.0,0.1111111111111111,0.0,True,True,low_income
533932,F,True,True,usa,1166,36,1.0,1.0,False,3,0.3333333333333333,2.0,2,1.0,0.3333333333333333,0.5,True,True,family_travelers
533985,F,False,False,usa,1166,35,1.5,1.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
